Ref	Pos	Starts	Ends
21s_mtrRNA	873	0	0
21s_mtrRNA	874	0	0
21s_mtrRNA	875	0	0
21s_mtrRNA	876	0	0
21s_mtrRNA	877	1	0
21s_mtrRNA	878	0	0
21s_mtrRNA	879	0	0
21s_mtrRNA	880	0	0
21s_mtrRNA	881	0	0
21s_mtrRNA	882	0	0
21s_mtrRNA	883	0	0
21s_mtrRNA	884	0	0
21s_mtrRNA	885	0	0
21s_mtrRNA	886	0	0
21s_mtrRNA	887	0	0
21s_mtrRNA	888	0	0
21s_mtrRNA	889	0	0
21s_mtrRNA	890	0	0
21s_mtrRNA	891	0	0
21s_mtrRNA	892	0	0
21s_mtrRNA	893	0	0
21s_mtrRNA	894	0	0
21s_mtrRNA	895	1	0
21s_mtrRNA	896	0	0
21s_mtrRNA	897	0	0
21s_mtrRNA	898	0	1
21s_mtrRNA	899	0	0
21s_mtrRNA	900	0	0
21s_mtrRNA	901	0	0
21s_mtrRNA	902	0	0
21s_mtrRNA	903	1	0
21s_mtrRNA	904	0	1
21s_mtrRNA	905	0	0
21s_mtrRNA	906	0	1
21s_mtrRNA	907	0	0
21s_mtrRNA	908	0	0
21s_mtrRNA	909	0	0
21s_mtrRNA	910	0	0
21s_mtrRNA	911	0	0
21s_mtrRNA	912	0	0
21s_mtrRNA	913	0	0
21s_mtrRNA	914	0	0
21s_mtrRNA	915	0	0
21s_mtrRNA	916	0	0
21s_mtrRNA	917	0	0
21s_mtrRNA	918	0	0
21s_mtrRNA	919	1	0
21s_mtrRNA	920	0	0
21s_mtrRNA	921	0	1
21s_mtrRNA	922	0	0
21s_mtrRNA	923	0	0
21s_mtrRNA	924	0	0
21s_mtrRNA	925	1	0
21s_mtrRNA	926	0	0
21s_mtrRNA	927	0	0
21s_mtrRNA	928	0	0
21s_mtrRNA	929	0	0
21s_mtrRNA	930	1	0
21s_mtrRNA	931	0	0
21s_mtrRNA	932	1	0
21s_mtrRNA	933	0	0
21s_mtrRNA	934	0	0
21s_mtrRNA	935	0	0
21s_mtrRNA	936	0	0
21s_mtrRNA	937	0	0
21s_mtrRNA	938	0	0
21s_mtrRNA	939	0	0
21s_mtrRNA	940	12	0
21s_mtrRNA	941	1	0
21s_mtrRNA	942	1	0
21s_mtrRNA	943	3	0
21s_mtrRNA	944	1	0
21s_mtrRNA	945	0	0
21s_mtrRNA	946	2	0
21s_mtrRNA	947	1	0
21s_mtrRNA	948	0	0
21s_mtrRNA	949	0	0
21s_mtrRNA	950	0	0
21s_mtrRNA	951	0	0
21s_mtrRNA	952	0	1
21s_mtrRNA	953	0	0
21s_mtrRNA	954	0	0
21s_mtrRNA	955	0	0
21s_mtrRNA	956	16	1
21s_mtrRNA	957	0	0
21s_mtrRNA	958	1	0
21s_mtrRNA	959	0	0
21s_mtrRNA	960	0	0
21s_mtrRNA	961	0	0
21s_mtrRNA	962	0	0
21s_mtrRNA	963	0	0
21s_mtrRNA	964	4	0
21s_mtrRNA	965	1	0
21s_mtrRNA	966	0	0
21s_mtrRNA	967	0	0
21s_mtrRNA	968	0	0
21s_mtrRNA	969	0	0
21s_mtrRNA	970	0	0
21s_mtrRNA	971	0	0
21s_mtrRNA	972	0	0
21s_mtrRNA	973	0	0
21s_mtrRNA	974	0	0
21s_mtrRNA	975	0	0
21s_mtrRNA	976	0	0
21s_mtrRNA	977	0	0
21s_mtrRNA	978	0	0
21s_mtrRNA	979	0	1
21s_mtrRNA	980	0	0
21s_mtrRNA	981	0	0
21s_mtrRNA	982	0	0
21s_mtrRNA	983	0	0
21s_mtrRNA	984	0	0
21s_mtrRNA	985	0	0
21s_mtrRNA	986	0	0
21s_mtrRNA	987	2	0
21s_mtrRNA	988	0	0
21s_mtrRNA	989	0	0
21s_mtrRNA	990	0	0
21s_mtrRNA	991	0	0
21s_mtrRNA	992	0	0
21s_mtrRNA	993	0	0
21s_mtrRNA	994	0	0
21s_mtrRNA	995	0	0
21s_mtrRNA	996	0	0
21s_mtrRNA	997	0	0
21s_mtrRNA	998	0	1
21s_mtrRNA	999	0	0
21s_mtrRNA	1000	0	0
21s_mtrRNA	1001	0	0
21s_mtrRNA	1002	0	0
21s_mtrRNA	1003	0	0
21s_mtrRNA	1004	0	0
21s_mtrRNA	1005	0	0
21s_mtrRNA	1006	0	0
21s_mtrRNA	1007	0	0
21s_mtrRNA	1008	0	0
21s_mtrRNA	1009	0	0
21s_mtrRNA	1010	0	0
21s_mtrRNA	1011	0	0
21s_mtrRNA	1012	0	1
21s_mtrRNA	1013	0	0
21s_mtrRNA	1014	0	1
21s_mtrRNA	1015	1	0
21s_mtrRNA	1016	0	0
21s_mtrRNA	1017	0	0
21s_mtrRNA	1018	0	0
21s_mtrRNA	1019	0	0
21s_mtrRNA	1020	0	0
21s_mtrRNA	1021	0	0
21s_mtrRNA	1022	1	0
21s_mtrRNA	1023	0	0
21s_mtrRNA	1024	0	0
21s_mtrRNA	1025	0	0
21s_mtrRNA	1026	0	0
21s_mtrRNA	1027	0	0
21s_mtrRNA	1028	0	1
21s_mtrRNA	1029	0	1
21s_mtrRNA	1030	0	0
21s_mtrRNA	1031	0	0
21s_mtrRNA	1032	0	0
21s_mtrRNA	1033	0	0
21s_mtrRNA	1034	0	0
21s_mtrRNA	1035	0	0
21s_mtrRNA	1036	0	0
21s_mtrRNA	1037	0	0
21s_mtrRNA	1038	1	1
21s_mtrRNA	1039	0	0
21s_mtrRNA	1040	0	0
21s_mtrRNA	1041	0	0
21s_mtrRNA	1042	0	1
21s_mtrRNA	1043	0	0
21s_mtrRNA	1044	0	0
21s_mtrRNA	1045	0	0
21s_mtrRNA	1046	0	0
21s_mtrRNA	1047	0	2
21s_mtrRNA	1048	0	1
21s_mtrRNA	1049	0	0
21s_mtrRNA	1050	0	1
21s_mtrRNA	1051	0	0
21s_mtrRNA	1052	0	0
21s_mtrRNA	1053	0	0
21s_mtrRNA	1054	13	0
21s_mtrRNA	1055	0	0
21s_mtrRNA	1056	1	0
21s_mtrRNA	1057	0	0
21s_mtrRNA	1058	0	0
21s_mtrRNA	1059	0	1
21s_mtrRNA	1060	1	0
21s_mtrRNA	1061	0	0
21s_mtrRNA	1062	0	0
21s_mtrRNA	1063	0	2
21s_mtrRNA	1064	0	0
21s_mtrRNA	1065	0	0
21s_mtrRNA	1066	0	0
21s_mtrRNA	1067	0	0
21s_mtrRNA	1068	0	0
21s_mtrRNA	1069	0	0
21s_mtrRNA	1070	0	0
21s_mtrRNA	1071	0	0
21s_mtrRNA	1072	0	0
21s_mtrRNA	1073	0	0
21s_mtrRNA	1074	0	0
21s_mtrRNA	1075	0	0
21s_mtrRNA	1076	0	0
21s_mtrRNA	1077	0	0
21s_mtrRNA	1078	0	0
21s_mtrRNA	1079	0	0
21s_mtrRNA	1080	0	0
21s_mtrRNA	1081	0	0
21s_mtrRNA	1082	0	0
21s_mtrRNA	1083	0	0
21s_mtrRNA	1084	0	0
21s_mtrRNA	1085	0	0
21s_mtrRNA	1086	0	0
21s_mtrRNA	1087	0	1
21s_mtrRNA	1088	1	0
21s_mtrRNA	1089	0	0
21s_mtrRNA	1090	0	0
21s_mtrRNA	1091	0	0
21s_mtrRNA	1092	0	0
21s_mtrRNA	1093	0	0
21s_mtrRNA	1094	0	0
21s_mtrRNA	1095	0	0
21s_mtrRNA	1096	0	0
21s_mtrRNA	1097	0	0
21s_mtrRNA	1098	1	0
21s_mtrRNA	1099	0	0
21s_mtrRNA	1100	1	0
21s_mtrRNA	1101	0	0
21s_mtrRNA	1102	0	0
21s_mtrRNA	1103	1	0
21s_mtrRNA	1104	0	0
21s_mtrRNA	1105	0	0
21s_mtrRNA	1106	0	0
21s_mtrRNA	1107	1	0
21s_mtrRNA	1108	1	0
21s_mtrRNA	1109	0	0
21s_mtrRNA	1110	0	0
21s_mtrRNA	1111	0	0
21s_mtrRNA	1112	0	0
21s_mtrRNA	1113	0	0
21s_mtrRNA	1114	0	0
21s_mtrRNA	1115	0	0
21s_mtrRNA	1116	3	0
21s_mtrRNA	1117	0	0
21s_mtrRNA	1118	0	0
21s_mtrRNA	1119	0	0
21s_mtrRNA	1120	0	1
21s_mtrRNA	1121	0	0
21s_mtrRNA	1122	0	0
21s_mtrRNA	1123	0	1
21s_mtrRNA	1124	0	0
21s_mtrRNA	1125	0	0
21s_mtrRNA	1126	0	0
21s_mtrRNA	1127	0	0
21s_mtrRNA	1128	0	0
21s_mtrRNA	1129	0	0
21s_mtrRNA	1130	0	0
21s_mtrRNA	1131	0	1
21s_mtrRNA	1132	0	0
21s_mtrRNA	1133	0	0
21s_mtrRNA	1134	0	0
21s_mtrRNA	1135	0	0
21s_mtrRNA	1136	0	0
21s_mtrRNA	1137	0	0
21s_mtrRNA	1138	0	0
21s_mtrRNA	1139	0	0
21s_mtrRNA	1140	0	0
21s_mtrRNA	1141	0	0
21s_mtrRNA	1142	0	0
21s_mtrRNA	1143	0	0
21s_mtrRNA	1144	0	0
21s_mtrRNA	1145	0	0
21s_mtrRNA	1146	0	0
21s_mtrRNA	1147	0	0
21s_mtrRNA	1148	0	0
21s_mtrRNA	1149	0	0
21s_mtrRNA	1150	0	0
21s_mtrRNA	1151	0	0
21s_mtrRNA	1152	0	0
21s_mtrRNA	1153	0	0
21s_mtrRNA	1154	1	0
21s_mtrRNA	1155	0	0
21s_mtrRNA	1156	0	0
21s_mtrRNA	1157	0	0
21s_mtrRNA	1158	0	0
21s_mtrRNA	1159	0	1
21s_mtrRNA	1160	1	0
21s_mtrRNA	1161	0	0
21s_mtrRNA	1162	0	0
21s_mtrRNA	1163	14	1
21s_mtrRNA	1164	0	0
21s_mtrRNA	1165	0	1
21s_mtrRNA	1166	0	1
21s_mtrRNA	1167	0	0
21s_mtrRNA	1168	0	0
21s_mtrRNA	1169	1	0
21s_mtrRNA	1170	0	0
21s_mtrRNA	1171	0	0
21s_mtrRNA	1172	1	1
21s_mtrRNA	1173	0	1
21s_mtrRNA	1174	1	0
21s_mtrRNA	1175	0	0
21s_mtrRNA	1176	0	0
21s_mtrRNA	1177	0	1
21s_mtrRNA	1178	0	0
21s_mtrRNA	1179	0	0
21s_mtrRNA	1180	0	0
21s_mtrRNA	1181	0	0
21s_mtrRNA	1182	0	0
21s_mtrRNA	1183	0	0
21s_mtrRNA	1184	0	0
21s_mtrRNA	1185	0	1
21s_mtrRNA	1186	0	0
21s_mtrRNA	1187	0	0
21s_mtrRNA	1188	0	0
21s_mtrRNA	1189	0	0
21s_mtrRNA	1190	0	0
21s_mtrRNA	1191	0	0
21s_mtrRNA	1192	0	0
21s_mtrRNA	1193	0	0
21s_mtrRNA	1194	0	0
21s_mtrRNA	1195	0	0
21s_mtrRNA	1196	0	0
21s_mtrRNA	1197	0	0
21s_mtrRNA	1198	0	2
21s_mtrRNA	1199	0	0
21s_mtrRNA	1200	0	2
21s_mtrRNA	1201	0	0
21s_mtrRNA	1202	0	0
21s_mtrRNA	1203	0	0
21s_mtrRNA	1204	0	0
21s_mtrRNA	1205	0	1
21s_mtrRNA	1206	0	0
21s_mtrRNA	1207	0	0
21s_mtrRNA	1208	0	1
21s_mtrRNA	1209	0	0
21s_mtrRNA	1210	0	0
21s_mtrRNA	1211	0	0
21s_mtrRNA	1212	0	0
21s_mtrRNA	1213	0	0
21s_mtrRNA	1214	0	0
21s_mtrRNA	1215	0	0
21s_mtrRNA	1216	0	0
21s_mtrRNA	1217	0	0
21s_mtrRNA	1218	0	0
21s_mtrRNA	1219	0	0
21s_mtrRNA	1220	0	0
21s_mtrRNA	1221	0	0
21s_mtrRNA	1222	0	0
21s_mtrRNA	1223	0	0
21s_mtrRNA	1224	0	0
21s_mtrRNA	1225	0	0
21s_mtrRNA	1226	2	0
21s_mtrRNA	1227	0	0
21s_mtrRNA	1228	0	0
21s_mtrRNA	1229	0	0
21s_mtrRNA	1230	0	0
21s_mtrRNA	1231	0	0
21s_mtrRNA	1232	0	0
21s_mtrRNA	1233	0	0
21s_mtrRNA	1234	0	0
21s_mtrRNA	1235	0	0
21s_mtrRNA	1236	0	0
21s_mtrRNA	1237	0	0
21s_mtrRNA	1238	0	1
21s_mtrRNA	1239	0	0
21s_mtrRNA	1240	0	0
21s_mtrRNA	1241	0	0
21s_mtrRNA	1242	1	0
21s_mtrRNA	1243	0	1
21s_mtrRNA	1244	0	0
21s_mtrRNA	1245	0	0
21s_mtrRNA	1246	0	0
21s_mtrRNA	1247	0	0
21s_mtrRNA	1248	0	0
21s_mtrRNA	1249	0	0
21s_mtrRNA	1250	0	0
21s_mtrRNA	1251	0	0
21s_mtrRNA	1252	0	0
21s_mtrRNA	1253	0	0
21s_mtrRNA	1254	0	0
21s_mtrRNA	1255	0	0
21s_mtrRNA	1256	0	0
21s_mtrRNA	1257	0	0
21s_mtrRNA	1258	0	0
21s_mtrRNA	1259	0	0
21s_mtrRNA	1260	0	0
21s_mtrRNA	1261	0	0
21s_mtrRNA	1262	0	0
21s_mtrRNA	1263	0	0
21s_mtrRNA	1264	0	0
21s_mtrRNA	1265	0	0
21s_mtrRNA	1266	0	0
21s_mtrRNA	1267	0	0
21s_mtrRNA	1268	0	0
21s_mtrRNA	1269	0	0
21s_mtrRNA	1270	0	0
21s_mtrRNA	1271	0	0
21s_mtrRNA	1272	0	0
21s_mtrRNA	1273	0	0
21s_mtrRNA	1274	0	0
21s_mtrRNA	1275	1	0
21s_mtrRNA	1276	0	0
21s_mtrRNA	1277	0	0
21s_mtrRNA	1278	0	0
21s_mtrRNA	1279	0	0
21s_mtrRNA	1280	0	0
21s_mtrRNA	1281	0	0
21s_mtrRNA	1282	0	0
21s_mtrRNA	1283	0	1
21s_mtrRNA	1284	0	0
21s_mtrRNA	1285	0	0
21s_mtrRNA	1286	0	0
21s_mtrRNA	1287	1	0
21s_mtrRNA	1288	1	0
21s_mtrRNA	1289	0	0
21s_mtrRNA	1290	1	0
21s_mtrRNA	1291	0	0
21s_mtrRNA	1292	0	0
21s_mtrRNA	1293	0	0
21s_mtrRNA	1294	0	0
21s_mtrRNA	1295	0	0
21s_mtrRNA	1296	1	0
21s_mtrRNA	1297	0	0
21s_mtrRNA	1298	1	0
21s_mtrRNA	1299	0	0
21s_mtrRNA	1300	0	0
21s_mtrRNA	1301	0	0
21s_mtrRNA	1302	0	0
21s_mtrRNA	1303	0	0
21s_mtrRNA	1304	0	0
21s_mtrRNA	1305	0	0
21s_mtrRNA	1306	1	1
21s_mtrRNA	1307	0	0
21s_mtrRNA	1308	0	0
21s_mtrRNA	1309	1	0
21s_mtrRNA	1310	1	1
21s_mtrRNA	1311	9	0
21s_mtrRNA	1312	2	0
21s_mtrRNA	1313	0	0
21s_mtrRNA	1314	0	0
21s_mtrRNA	1315	0	0
21s_mtrRNA	1316	0	0
21s_mtrRNA	1317	0	0
21s_mtrRNA	1318	0	0
21s_mtrRNA	1319	0	0
21s_mtrRNA	1320	0	0
21s_mtrRNA	1321	0	0
21s_mtrRNA	1322	0	0
21s_mtrRNA	1323	0	0
21s_mtrRNA	1324	0	0
21s_mtrRNA	1325	0	2
21s_mtrRNA	1326	1	0
21s_mtrRNA	1327	0	0
21s_mtrRNA	1328	0	0
21s_mtrRNA	1329	0	0
21s_mtrRNA	1330	0	0
21s_mtrRNA	1331	0	0
21s_mtrRNA	1332	0	0
21s_mtrRNA	1333	0	0
21s_mtrRNA	1334	0	0
21s_mtrRNA	1335	0	0
21s_mtrRNA	1336	0	0
21s_mtrRNA	1337	0	1
21s_mtrRNA	1338	0	1
21s_mtrRNA	1339	0	0
21s_mtrRNA	1340	0	0
21s_mtrRNA	1341	0	0
21s_mtrRNA	1342	0	0
21s_mtrRNA	1343	0	0
21s_mtrRNA	1344	0	0
21s_mtrRNA	1345	0	1
21s_mtrRNA	1346	0	0
21s_mtrRNA	1347	0	0
21s_mtrRNA	1348	0	0
21s_mtrRNA	1349	0	0
21s_mtrRNA	1350	0	1
21s_mtrRNA	1351	0	1
21s_mtrRNA	1352	0	0
21s_mtrRNA	1353	0	0
21s_mtrRNA	1354	1	1
21s_mtrRNA	1355	0	0
21s_mtrRNA	1356	0	0
21s_mtrRNA	1357	0	0
21s_mtrRNA	1358	0	0
21s_mtrRNA	1359	0	0
21s_mtrRNA	1360	0	0
21s_mtrRNA	1361	0	0
21s_mtrRNA	1362	0	0
21s_mtrRNA	1363	0	0
21s_mtrRNA	1364	0	2
21s_mtrRNA	1365	0	0
21s_mtrRNA	1366	0	0
21s_mtrRNA	1367	0	0
21s_mtrRNA	1368	0	0
21s_mtrRNA	1369	0	1
21s_mtrRNA	1370	0	1
21s_mtrRNA	1371	2	0
21s_mtrRNA	1372	0	1
21s_mtrRNA	1373	0	0
21s_mtrRNA	1374	0	0
21s_mtrRNA	1375	0	1
21s_mtrRNA	1376	0	2
21s_mtrRNA	1377	0	0
21s_mtrRNA	1378	0	0
21s_mtrRNA	1379	2	0
21s_mtrRNA	1380	0	0
21s_mtrRNA	1381	0	0
21s_mtrRNA	1382	0	0
21s_mtrRNA	1383	0	0
21s_mtrRNA	1384	0	0
21s_mtrRNA	1385	0	1
21s_mtrRNA	1386	0	0
21s_mtrRNA	1387	0	0
21s_mtrRNA	1388	0	0
21s_mtrRNA	1389	0	0
21s_mtrRNA	1390	0	3
21s_mtrRNA	1391	0	0
21s_mtrRNA	1392	0	0
21s_mtrRNA	1393	0	0
21s_mtrRNA	1394	0	0
21s_mtrRNA	1395	0	0
21s_mtrRNA	1396	0	0
21s_mtrRNA	1397	0	0
21s_mtrRNA	1398	0	0
21s_mtrRNA	1399	0	0
21s_mtrRNA	1400	0	0
21s_mtrRNA	1401	0	0
21s_mtrRNA	1402	0	0
21s_mtrRNA	1403	0	0
21s_mtrRNA	1404	0	0
21s_mtrRNA	1405	0	0
21s_mtrRNA	1406	0	0
21s_mtrRNA	1407	0	0
21s_mtrRNA	1408	0	0
21s_mtrRNA	1409	0	1
21s_mtrRNA	1410	0	2
21s_mtrRNA	1411	0	3
21s_mtrRNA	1412	0	1
21s_mtrRNA	1413	0	3
21s_mtrRNA	1414	0	2
21s_mtrRNA	1415	0	2
21s_mtrRNA	1416	0	0
21s_mtrRNA	1417	0	0
21s_mtrRNA	1418	0	3
21s_mtrRNA	1419	0	1
21s_mtrRNA	1420	0	1
21s_mtrRNA	1421	0	0
21s_mtrRNA	1422	0	0
21s_mtrRNA	1423	3	0
21s_mtrRNA	1424	0	0
21s_mtrRNA	1425	1	0
21s_mtrRNA	1426	0	0
21s_mtrRNA	1427	0	0
21s_mtrRNA	1428	0	0
21s_mtrRNA	1429	0	2
21s_mtrRNA	1430	0	1
21s_mtrRNA	1431	0	0
21s_mtrRNA	1432	0	0
21s_mtrRNA	1433	0	3
21s_mtrRNA	1434	0	0
21s_mtrRNA	1435	0	0
21s_mtrRNA	1436	0	0
21s_mtrRNA	1437	0	0
21s_mtrRNA	1438	0	1
21s_mtrRNA	1439	0	1
21s_mtrRNA	1440	0	1
21s_mtrRNA	1441	0	0
21s_mtrRNA	1442	0	1
21s_mtrRNA	1443	0	0
21s_mtrRNA	1444	0	0
21s_mtrRNA	1445	0	0
21s_mtrRNA	1446	0	0
21s_mtrRNA	1447	0	0
21s_mtrRNA	1448	0	0
21s_mtrRNA	1449	0	0
21s_mtrRNA	1450	0	0
21s_mtrRNA	1451	0	0
21s_mtrRNA	1452	0	0
21s_mtrRNA	1453	0	0
21s_mtrRNA	1454	0	0
21s_mtrRNA	1455	0	0
21s_mtrRNA	1456	0	0
21s_mtrRNA	1457	0	0
21s_mtrRNA	1458	0	0
21s_mtrRNA	1459	0	5
21s_mtrRNA	1460	0	1
21s_mtrRNA	1461	0	0
21s_mtrRNA	1462	0	0
21s_mtrRNA	1463	0	0
21s_mtrRNA	1464	0	0
21s_mtrRNA	1465	0	2
21s_mtrRNA	1466	0	0
21s_mtrRNA	1467	0	1
21s_mtrRNA	1468	0	0
21s_mtrRNA	1469	0	1
21s_mtrRNA	1470	0	1
21s_mtrRNA	1471	0	1
21s_mtrRNA	1472	0	1
21s_mtrRNA	1473	0	2
21s_mtrRNA	1474	0	2
21s_mtrRNA	1475	0	0
21s_mtrRNA	1476	0	0
21s_mtrRNA	1477	0	0
21s_mtrRNA	1478	0	0
21s_mtrRNA	1479	0	0
21s_mtrRNA	1480	0	0
21s_mtrRNA	1481	0	0
21s_mtrRNA	1482	1	0
21s_mtrRNA	1483	0	0
21s_mtrRNA	1484	0	0
21s_mtrRNA	1485	0	1
21s_mtrRNA	1486	0	0
21s_mtrRNA	1487	0	0
21s_mtrRNA	1488	0	0
21s_mtrRNA	1489	0	1
21s_mtrRNA	1490	0	2
21s_mtrRNA	1491	0	0
21s_mtrRNA	1492	0	2
21s_mtrRNA	1493	0	2
21s_mtrRNA	1494	0	0
21s_mtrRNA	1495	0	2
21s_mtrRNA	1496	0	1
21s_mtrRNA	1497	0	0
21s_mtrRNA	1498	0	0
21s_mtrRNA	1499	0	0
21s_mtrRNA	1500	0	0
21s_mtrRNA	1501	0	5
21s_mtrRNA	1502	0	1
21s_mtrRNA	1503	0	5
21s_mtrRNA	1504	0	1
21s_mtrRNA	1505	0	0
21s_mtrRNA	1506	0	2
21s_mtrRNA	1507	0	4
21s_mtrRNA	1508	0	4
21s_mtrRNA	1509	0	10
21s_mtrRNA	1510	0	4
21s_mtrRNA	1511	0	4
21s_mtrRNA	1512	0	3
21s_mtrRNA	1513	0	1
21s_mtrRNA	1514	0	3
21s_mtrRNA	1515	0	1
21s_mtrRNA	1516	0	1
21s_mtrRNA	1517	0	2
21s_mtrRNA	1518	0	0
21s_mtrRNA	1519	0	0
21s_mtrRNA	1520	0	0
21s_mtrRNA	1521	0	0
21s_mtrRNA	1522	0	0
21s_mtrRNA	1523	0	0
21s_mtrRNA	1524	0	0
21s_mtrRNA	1525	0	1
21s_mtrRNA	1526	0	0
21s_mtrRNA	1527	0	0
21s_mtrRNA	1528	0	0
21s_mtrRNA	1529	0	0
21s_mtrRNA	1530	0	0
21s_mtrRNA	1531	0	0
21s_mtrRNA	1532	0	0
21s_mtrRNA	1533	0	2
21s_mtrRNA	1534	0	1
21s_mtrRNA	1535	0	0
21s_mtrRNA	1536	0	0
21s_mtrRNA	1537	1	0
21s_mtrRNA	1538	0	0
21s_mtrRNA	1539	0	1
21s_mtrRNA	1540	0	0
21s_mtrRNA	1541	0	0
21s_mtrRNA	1542	0	0
21s_mtrRNA	1543	0	0
21s_mtrRNA	1544	0	0
21s_mtrRNA	1545	0	2
21s_mtrRNA	1546	0	0
21s_mtrRNA	1547	0	1
21s_mtrRNA	1548	0	0
21s_mtrRNA	1549	0	0
21s_mtrRNA	1550	0	0
21s_mtrRNA	1551	0	0
21s_mtrRNA	1552	0	0
21s_mtrRNA	1553	0	0
21s_mtrRNA	1554	0	0
21s_mtrRNA	1555	0	0
21s_mtrRNA	1556	0	0
21s_mtrRNA	1557	0	1
21s_mtrRNA	1558	0	0
21s_mtrRNA	1559	0	0
21s_mtrRNA	1560	0	0
21s_mtrRNA	1561	0	0
21s_mtrRNA	1562	0	0
21s_mtrRNA	1563	0	0
21s_mtrRNA	1564	0	0
21s_mtrRNA	1565	0	0
21s_mtrRNA	1566	0	0
21s_mtrRNA	1567	0	0
21s_mtrRNA	1568	0	0
21s_mtrRNA	1569	0	0
21s_mtrRNA	1570	0	0
21s_mtrRNA	1571	0	0
21s_mtrRNA	1572	0	0
21s_mtrRNA	1573	0	0
21s_mtrRNA	1574	0	0
21s_mtrRNA	1575	0	0
21s_mtrRNA	1576	0	0
21s_mtrRNA	1577	0	0
21s_mtrRNA	1578	0	0
21s_mtrRNA	1579	1	1
21s_mtrRNA	1580	0	0
21s_mtrRNA	1581	1	0
21s_mtrRNA	1582	0	0
21s_mtrRNA	1583	0	0
21s_mtrRNA	1584	0	0
21s_mtrRNA	1585	0	0
21s_mtrRNA	1586	0	0
21s_mtrRNA	1587	0	0
21s_mtrRNA	1588	0	0
21s_mtrRNA	1589	0	0
21s_mtrRNA	1590	1	0
21s_mtrRNA	1591	0	0
21s_mtrRNA	1592	0	0
21s_mtrRNA	1593	0	0
21s_mtrRNA	1594	0	0
21s_mtrRNA	1595	0	0
21s_mtrRNA	1596	0	0
21s_mtrRNA	1597	0	0
21s_mtrRNA	1598	0	0
21s_mtrRNA	1599	0	0
21s_mtrRNA	1600	0	0
21s_mtrRNA	1601	0	0
21s_mtrRNA	1602	0	0
21s_mtrRNA	1603	0	0
21s_mtrRNA	1604	0	0
21s_mtrRNA	1605	0	0
21s_mtrRNA	1606	0	0
21s_mtrRNA	1607	0	0
21s_mtrRNA	1608	0	0
21s_mtrRNA	1609	0	0
21s_mtrRNA	1610	0	0
21s_mtrRNA	1611	0	0
21s_mtrRNA	1612	1	0
21s_mtrRNA	1613	0	0
21s_mtrRNA	1614	0	0
21s_mtrRNA	1615	0	0
21s_mtrRNA	1616	0	0
21s_mtrRNA	1617	1	0
21s_mtrRNA	1618	0	0
21s_mtrRNA	1619	0	0
21s_mtrRNA	1620	0	0
21s_mtrRNA	1621	1	0
21s_mtrRNA	1622	0	0
21s_mtrRNA	1623	0	0
21s_mtrRNA	1624	0	0
21s_mtrRNA	1625	0	0
21s_mtrRNA	1626	0	0
21s_mtrRNA	1627	0	0
21s_mtrRNA	1628	0	0
21s_mtrRNA	1629	0	0
21s_mtrRNA	1630	0	0
21s_mtrRNA	1631	0	0
21s_mtrRNA	1632	0	0
21s_mtrRNA	1633	0	0
21s_mtrRNA	1634	0	0
21s_mtrRNA	1635	0	0
21s_mtrRNA	1636	0	0
21s_mtrRNA	1637	0	0
21s_mtrRNA	1638	0	0
21s_mtrRNA	1639	0	0
21s_mtrRNA	1640	0	0
21s_mtrRNA	1641	0	0
21s_mtrRNA	1642	0	0
21s_mtrRNA	1643	0	0
21s_mtrRNA	1644	0	0
21s_mtrRNA	1645	0	0
21s_mtrRNA	1646	0	0
21s_mtrRNA	1647	0	0
21s_mtrRNA	1648	0	0
21s_mtrRNA	1649	0	1
21s_mtrRNA	1650	0	0
21s_mtrRNA	1651	0	0
21s_mtrRNA	1652	0	0
21s_mtrRNA	1653	0	0
21s_mtrRNA	1654	0	0
21s_mtrRNA	1655	0	0
21s_mtrRNA	1656	0	0
21s_mtrRNA	1657	0	0
21s_mtrRNA	1658	0	0
21s_mtrRNA	1659	0	0
21s_mtrRNA	1660	0	0
21s_mtrRNA	1661	0	0
21s_mtrRNA	1662	0	1
21s_mtrRNA	1663	0	0
21s_mtrRNA	1664	0	0
21s_mtrRNA	1665	0	0
21s_mtrRNA	1666	0	0
21s_mtrRNA	1667	0	0
21s_mtrRNA	1668	0	0
21s_mtrRNA	1669	0	0
21s_mtrRNA	1670	0	0
21s_mtrRNA	1671	3	0
21s_mtrRNA	1672	0	0
21s_mtrRNA	1673	0	0
21s_mtrRNA	1674	0	0
21s_mtrRNA	1675	0	0
21s_mtrRNA	1676	0	0
21s_mtrRNA	1677	0	0
21s_mtrRNA	1678	0	0
21s_mtrRNA	1679	0	0
21s_mtrRNA	1680	0	0
21s_mtrRNA	1681	0	0
21s_mtrRNA	1682	0	0
21s_mtrRNA	1683	0	0
21s_mtrRNA	1684	0	0
21s_mtrRNA	1685	0	0
21s_mtrRNA	1686	0	0
21s_mtrRNA	1687	0	0
21s_mtrRNA	1688	0	2
21s_mtrRNA	1689	0	0
21s_mtrRNA	1690	0	0
21s_mtrRNA	1691	0	1
21s_mtrRNA	1692	0	1
21s_mtrRNA	1693	0	0
21s_mtrRNA	1694	1	0
21s_mtrRNA	1695	0	0
21s_mtrRNA	1696	0	0
21s_mtrRNA	1697	0	0
21s_mtrRNA	1698	0	0
21s_mtrRNA	1699	0	0
21s_mtrRNA	1700	0	0
21s_mtrRNA	1701	0	0
21s_mtrRNA	1702	0	0
